latitude,longitude,name
32.97464,-115.35468,1873
32.97468,-115.35272,1874
32.97472,-115.33249,1875
32.97471,-115.3125,1876
32.97471,-115.30156,1877
32.97488,-115.29778,1878
32.97488,-115.29688,1879
32.9748,-115.29594,1880
32.97462,-115.29491,1881
32.97435,-115.29393,1882
32.97405,-115.29309,1883
32.97164,-115.28744,1884
32.97136,-115.28673,1885
32.9712,-115.28627,1886
32.9709,-115.28521,1887
32.97066,-115.284,1888
32.97055,-115.28317,1889
32.9705,-115.28246,1890
32.97048,-115.27772,1891
32.97051,-115.26394,1892
32.97049,-115.25083,1893
32.97046,-115.23239,1894
32.97041,-115.21279,1895
32.97037,-115.21174,1896
32.96889,-115.19475,1897
32.96884,-115.1938,1898
32.96887,-115.19271,1899
32.96897,-115.1919,1900
32.96911,-115.19108,1901
32.96932,-115.19025,1902
32.96958,-115.18953,1903
32.96999,-115.18857,1904
32.97037,-115.18789,1905
32.97198,-115.1855,1906
32.97266,-115.18444,1907
32.97342,-115.183,1908
32.97395,-115.18184,1909
32.97792,-115.16849,1910
32.97836,-115.16683,1911
32.97871,-115.16515,1912
32.97948,-115.16043,1913
32.97974,-115.15826,1914
32.98026,-115.15294,1915
32.9806,-115.15065,1916
32.98099,-115.14859,1917
32.98161,-115.14631,1918
32.98223,-115.14436,1919
32.9829,-115.14266,1920
32.98375,-115.14057,1921
32.98495,-115.13764,1922
32.98538,-115.13637,1923
32.986,-115.13466,1924
32.98655,-115.13255,1925
32.98683,-115.1313,1926
32.98758,-115.12668,1927
32.98798,-115.12408,1928
32.98832,-115.12236,1929
32.98897,-115.12043,1930
32.98981,-115.11851,1931
32.99134,-115.11546,1932
32.99198,-115.11414,1933
32.99243,-115.11308,1934
32.99287,-115.11176,1935
32.99319,-115.11051,1936
32.99343,-115.10904,1937
32.9936,-115.10711,1938
32.99483,-115.09173,1939
32.99486,-115.0901,1940
32.99475,-115.08843,1941
32.99449,-115.08682,1942
32.99385,-115.08386,1943
32.99368,-115.08244,1944
32.99363,-115.0806,1945
32.99372,-115.07925,1946
32.99398,-115.07781,1947
32.99444,-115.07619,1948
32.99495,-115.07496,1949
32.9958,-115.0733,1950
32.99907,-115.06912,1951
33.01249,-115.0473,1952
33.01329,-115.04575,1953
33.01391,-115.04415,1954
33.01432,-115.0428,1955
33.01461,-115.04159,1956
33.01485,-115.03996,1957
33.01495,-115.03815,1958
33.015,-114.99764,1959
33.01508,-114.99612,1960
33.01535,-114.99451,1961
33.01574,-114.993,1962
33.01616,-114.99183,1963
33.02698,-114.96962,1964
33.02784,-114.96809,1965
33.02911,-114.96627,1966
33.03037,-114.96483,1967
33.03988,-114.95718,1968
33.04244,-114.95517,1969
33.04436,-114.95407,1970
33.0514,-114.95059,1971
33.0527,-114.95013,1972
33.05421,-114.94976,1973
33.05587,-114.94963,1974
33.06887,-114.94935,1975
33.07034,-114.94911,1976
33.07176,-114.94867,1977
33.07308,-114.94794,1978
33.07443,-114.94698,1979
33.076,-114.94537,1980
33.07666,-114.94428,1981
33.07879,-114.9404,1982
33.07905,-114.93974,1983
33.07929,-114.93893,1984
33.07944,-114.93812,1985
33.08126,-114.92822,1986
33.08167,-114.92628,1987
33.08393,-114.91854,1988
33.08545,-114.91129,1989
33.08576,-114.91027,1990
33.08632,-114.90921,1991
33.08699,-114.90839,1992
33.09158,-114.9033,1993
33.09202,-114.90287,1994
33.09264,-114.90247,1995
33.09339,-114.90218,1996
33.09477,-114.90189,1997
33.1007,-114.90107,1998
33.1014,-114.90089,1999
33.10231,-114.90051,2000
33.10313,-114.89999,2001
33.10382,-114.89942,2002
33.10932,-114.89372,2003
33.11014,-114.893,2004
33.11097,-114.89246,2005
33.11767,-114.88862,2006
33.1213,-114.88653,2007
33.12294,-114.88572,2008
33.13187,-114.88124,2009
33.13283,-114.88064,2010
33.13477,-114.87931,2011
33.14071,-114.87513,2012
33.14174,-114.87462,2013
33.1435,-114.87397,2014
33.14952,-114.87121,2015
33.15159,-114.87039,2016
33.15475,-114.86914,2017
33.15548,-114.86892,2018
33.1591,-114.86901,2019
33.16431,-114.86864,2020
33.16955,-114.86852,2021
33.17052,-114.86832,2022
33.18055,-114.86533,2023
33.18137,-114.86503,2024
33.19128,-114.86079,2025
33.2018,-114.8572,2026
33.20285,-114.85695,2027
33.20449,-114.85662,2028
33.20769,-114.85595,2029
33.21816,-114.8537,2030
33.21886,-114.85344,2031
33.2298,-114.84653,2032
33.23084,-114.84575,2033
33.23183,-114.84472,2034
33.23274,-114.84331,2035
33.23653,-114.83724,2036
33.23712,-114.83634,2037
33.23799,-114.83528,2038
33.24275,-114.83045,2039
33.24355,-114.82945,2040
33.24422,-114.82832,2041
33.24815,-114.81959,2042
33.24895,-114.81828,2043
33.24965,-114.8174,2044
33.26743,-114.79915,2045
33.27282,-114.79271,2046
33.28108,-114.78175,2047
33.28186,-114.78047,2048
33.28234,-114.77951,2049
33.28281,-114.77832,2050
33.28941,-114.75805,2051
33.29025,-114.75616,2052
33.29099,-114.75493,2053
33.29181,-114.75386,2054
33.29293,-114.75268,2055
33.3069,-114.7414,2056
33.31055,-114.73864,2057
33.31326,-114.7363,2058
33.31612,-114.73397,2059
33.31718,-114.73324,2060
33.31815,-114.7328,2061
33.31922,-114.73256,2062
33.32238,-114.73228,2063
33.32298,-114.73212,2064
33.32356,-114.73185,2065
33.32421,-114.73138,2066
33.32467,-114.7309,2067
33.32507,-114.7303,2068
33.32609,-114.72841,2069
33.32663,-114.72773,2070
33.3271,-114.72731,2071
33.32778,-114.72691,2072
33.3337,-114.72431,2073
33.33452,-114.72405,2074
33.33513,-114.72392,2075
33.33603,-114.72387,2076
33.33725,-114.72397,2077
33.33907,-114.72409,2078
33.34056,-114.72402,2079
33.34189,-114.72386,2080
33.34249,-114.72375,2081
33.34367,-114.72356,2082
33.34668,-114.72309,2083
33.3512,-114.72235,2084
33.35204,-114.72229,2085
33.35288,-114.72238,2086
33.35383,-114.72266,2087
33.35451,-114.72295,2088
33.35509,-114.72329,2089
33.35617,-114.72406,2090
33.35673,-114.72437,2091
33.3573,-114.7246,2092
33.35784,-114.72469,2093
33.35845,-114.72463,2094
33.35901,-114.72449,2095
33.35952,-114.72424,2096
33.36115,-114.72312,2097
33.36242,-114.72224,2098
33.36312,-114.72192,2099
33.36384,-114.7218,2100
33.37469,-114.72184,2101
33.39225,-114.72166,2102
33.3933,-114.72173,2103
33.39432,-114.72199,2104
33.395,-114.72232,2105
33.39556,-114.72267,2106
33.40457,-114.72902,2107
33.40682,-114.73064,2108
33.40726,-114.7309,2109
33.40773,-114.7311,2110
33.40839,-114.73119,2111
33.41877,-114.73171,2112
33.42799,-114.73213,2113
33.43157,-114.73231,2114
33.43565,-114.73254,2115
33.43813,-114.73264,2116
33.4446,-114.73201,2117
33.44935,-114.73151,2118
33.45212,-114.73084,2119
33.45287,-114.73068,2120
33.45582,-114.73067,2121
33.46315,-114.73073,2122
33.47789,-114.73079,2123
33.47803,-114.73068,2124
33.47807,-114.73051,2125
33.47804,-114.72703,2126
33.47789,-114.71762,2127
33.47777,-114.70898,2128
33.47788,-114.70885,2129
33.48505,-114.70882,2130
33.49249,-114.70882,2131
33.49975,-114.70888,2132
33.50689,-114.70895,2133
33.50701,-114.70891,2134
33.50702,-114.70881,2135
33.50703,-114.705,2136
33.50704,-114.69144,2137
33.50702,-114.6828,2138
33.50701,-114.67362,2139
33.50692,-114.65636,2140
33.50711,-114.65612,2141
33.51426,-114.65615,2142
33.52995,-114.65646,2143
33.54442,-114.6567,2144
33.55056,-114.65681,2145
33.55911,-114.65692,2146
33.56648,-114.65703,2147
33.58816,-114.65741,2148
33.59535,-114.6576,2149
33.60253,-114.65775,2150
33.60548,-114.65784,2151
33.60632,-114.65784,2152
33.6075,-114.65788,2153
33.61003,-114.65791,2154
33.61008,-114.65784,2155
33.61007,-114.65475,2156
33.61004,-114.64974,2157
33.61001,-114.64754,2158
33.60996,-114.64061,2159
33.60992,-114.62856,2160
33.60992,-114.62315,2161
33.61005,-114.61443,2162
33.61006,-114.60987,2163
33.61015,-114.60582,2164
33.61012,-114.60551,2165
33.61016,-114.60241,2166
33.6102,-114.5996,2167
33.61026,-114.59617,2168
33.61031,-114.59309,2169
33.61032,-114.59158,2170
33.61042,-114.58815,2171
33.61044,-114.5875,2172
33.61044,-114.58749,2173
33.61049,-114.58505,2174
33.61056,-114.58178,2175
33.61063,-114.57766,2176
33.61068,-114.57388,2177
33.61077,-114.57109,2178
33.61088,-114.57088,2179
33.6114,-114.57092,2180
33.61374,-114.571,2181
33.61807,-114.57108,2182
33.62525,-114.57123,2183
33.62999,-114.57129,2184
33.63259,-114.57134,2185
33.64684,-114.57167,2186
33.65271,-114.57179,2187
33.66182,-114.572,2188
33.66899,-114.57214,2189
33.67602,-114.57233,2190
33.69062,-114.57283,2191
33.69948,-114.57305,2192
33.70002,-114.57302,2193
33.70059,-114.5729,2194
33.70115,-114.57264,2195
33.70158,-114.57231,2196
33.70196,-114.57194,2197
33.70236,-114.57135,2198
33.70264,-114.57076,2199
33.70281,-114.5702,2200
33.70291,-114.56951,2201
33.70319,-114.56548,2202
33.70327,-114.56476,2203
33.70337,-114.56424,2204
33.7036,-114.56344,2205
33.70432,-114.56134,2206
33.70465,-114.56059,2207
33.70509,-114.55986,2208
33.70545,-114.55938,2209
33.70868,-114.55552,2210
33.70907,-114.55497,2211
33.70937,-114.55445,2212
33.70966,-114.55374,2213
33.71071,-114.55058,2214
33.71157,-114.54792,2215
33.7117,-114.54726,2216
33.71172,-114.54657,2217
33.71164,-114.54573,2218
33.71132,-114.54264,2219
33.7113,-114.542,2220
33.71165,-114.53579,2221
33.71171,-114.53508,2222
33.71185,-114.53439,2223
33.71201,-114.53389,2224
33.71224,-114.53338,2225
33.7125,-114.53291,2226
33.71712,-114.52663,2227
33.72214,-114.51983,2228
33.72249,-114.51939,2229
33.72297,-114.51884,2230
33.72367,-114.51823,2231
33.72431,-114.51776,2232
33.7249,-114.51741,2233
33.72576,-114.51701,2234
33.7266,-114.51674,2235
33.72722,-114.51661,2236
33.72878,-114.51647,2237
33.73145,-114.51617,2238
33.73407,-114.51573,2239
33.73576,-114.51541,2240
33.73652,-114.51532,2241
33.73751,-114.5153,2242
33.74259,-114.51574,2243
33.7476,-114.51619,2244
33.75472,-114.5169,2245
33.76258,-114.51857,2246
33.76785,-114.51967,2247
33.77305,-114.5208,2248
33.77576,-114.52137,2249
33.77849,-114.52195,2250
33.78316,-114.52295,2251
33.78522,-114.52342,2252
33.78585,-114.52359,2253
33.78721,-114.52398,2254
33.79313,-114.52569,2255
33.79779,-114.52705,2256
33.80279,-114.5285,2257
33.80858,-114.53017,2258
33.81945,-114.5333,2259
33.82282,-114.53427,2260
33.82541,-114.53499,2261
33.82987,-114.53629,2262
33.83052,-114.53643,2263
33.83125,-114.53651,2264
33.8318,-114.53653,2265
33.8324,-114.53652,2266
33.83324,-114.53645,2267
33.83656,-114.536,2268
33.84503,-114.5348,2269
33.85703,-114.53307,2270
33.85813,-114.53285,2271
33.85911,-114.53258,2272
33.85995,-114.53228,2273
33.86236,-114.53146,2274
33.86706,-114.5298,2275
33.87025,-114.52866,2276
33.8709,-114.52838,2277
33.87155,-114.528,2278
33.87386,-114.52665,2279
33.87521,-114.5259,2280
33.876,-114.52553,2281
33.87705,-114.52519,2282
33.87791,-114.52498,2283
33.87893,-114.52485,2284
33.88006,-114.52482,2285
33.88557,-114.5249,2286
33.88745,-114.52498,2287
33.88868,-114.52521,2288
33.8897,-114.5256,2289
33.89033,-114.5259,2290
33.89098,-114.52626,2291
33.89558,-114.52894,2292
33.89896,-114.53089,2293
33.89942,-114.5311,2294
33.89999,-114.53133,2295
33.90063,-114.53151,2296
33.90268,-114.53206,2297
33.90448,-114.53247,2298
33.90505,-114.5326,2299
33.90593,-114.53282,2300
33.90642,-114.53288,2301
33.91214,-114.53328,2302
33.92044,-114.53389,2303
33.92087,-114.53396,2304
33.92139,-114.5341,2305
33.92173,-114.53427,2306
33.92174,-114.53426,2307
33.92175,-114.53426,2308
33.92177,-114.53427,2309
33.92223,-114.53457,2310
33.92255,-114.53483,2311
33.92287,-114.53515,2312
33.92391,-114.53638,2313
33.92668,-114.53964,2314
33.92714,-114.54004,2315
33.92749,-114.54031,2316
33.92789,-114.54053,2317
33.92835,-114.54075,2318
33.92885,-114.54095,2319
33.92934,-114.54107,2320
33.92991,-114.54115,2321
33.93042,-114.54116,2322
33.93102,-114.54109,2323
33.93986,-114.53959,2324
33.94283,-114.53907,2325
33.94348,-114.53892,2326
33.94395,-114.53878,2327
33.94443,-114.53858,2328
33.94502,-114.53829,2329
33.94553,-114.53799,2330
33.94611,-114.53758,2331
33.94892,-114.5355,2332
33.95149,-114.53366,2333
33.95207,-114.53324,2334
33.95262,-114.53278,2335
33.95305,-114.53239,2336
33.95977,-114.52543,2337
33.96653,-114.5185,2338
33.96676,-114.51829,2339
33.9671,-114.51805,2340
33.97387,-114.51391,2341
33.97431,-114.51359,2342
33.9748,-114.51318,2343
33.97519,-114.51274,2344
33.97587,-114.51188,2345
33.97891,-114.50808,2346
33.97937,-114.50741,2347
33.98234,-114.50304,2348
33.98282,-114.50229,2349
33.98329,-114.50144,2350
33.98496,-114.49836,2351
33.9852,-114.49795,2352
33.98547,-114.49758,2353
33.98584,-114.49717,2354
33.98937,-114.49373,2355
33.98998,-114.49325,2356
33.99046,-114.49292,2357
33.99504,-114.49033,2358
33.99577,-114.48989,2359
33.99651,-114.48935,2360
33.99724,-114.48873,2361
34.00113,-114.48532,2362
34.00178,-114.48483,2363
34.00251,-114.48444,2364
34.00326,-114.48413,2365
34.00402,-114.48391,2366
34.00461,-114.48378,2367
34.00522,-114.48373,2368
34.00598,-114.48373,2369
34.00667,-114.48378,2370
34.01075,-114.48432,2371
34.02296,-114.48597,2372
34.02557,-114.48633,2373
34.02924,-114.48681,2374
34.02975,-114.48684,2375
34.03042,-114.48683,2376
34.03108,-114.48674,2377
34.03187,-114.48658,2378
34.03245,-114.48638,2379
34.03307,-114.48611,2380
34.04156,-114.48201,2381
34.04206,-114.48179,2382
34.04329,-114.48137,2383
34.04339,-114.4791,2384
34.0434,-114.47444,2385
34.04339,-114.47352,2386
34.04334,-114.47306,2387
34.0432,-114.47246,2388
34.0429,-114.47125,2389
34.04277,-114.47059,2390
34.04266,-114.46932,2391
34.04257,-114.46787,2392
34.04261,-114.46748,2393
34.04278,-114.46694,2394
34.04322,-114.46591,2395
34.04336,-114.46546,2396
34.04341,-114.46511,2397
34.04341,-114.44238,2398
34.04337,-114.44156,2399
34.0432,-114.44069,2400
34.04284,-114.43954,2401
34.04259,-114.43863,2402
34.04249,-114.43792,2403
34.04247,-114.43707,2404
34.04248,-114.43247,2405
34.04248,-114.4208,2406
34.04251,-114.40335,2407
34.04253,-114.3943,2408
34.04255,-114.39029,2409
34.04266,-114.39005,2410
34.07158,-114.39003,2411
34.08967,-114.39002,2412
34.09074,-114.38994,2413
34.09135,-114.38984,2414
34.0919,-114.3897,2415
34.093,-114.38934,2416
34.09368,-114.38907,2417
34.09441,-114.3887,2418
34.09522,-114.38822,2419
34.09626,-114.38745,2420
34.09701,-114.38678,2421
34.09779,-114.386,2422
34.09857,-114.38504,2423
34.09914,-114.38422,2424
34.09974,-114.38319,2425
34.10055,-114.38149,2426
34.10156,-114.37905,2427
34.10747,-114.36483,2428
34.10824,-114.36304,2429
34.11221,-114.35514,2430
34.11598,-114.34763,2431
34.11972,-114.34012,2432
34.12345,-114.33266,2433
34.12797,-114.32358,2434
34.12834,-114.32278,2435
34.12872,-114.32173,2436
34.12902,-114.32072,2437
34.12932,-114.31931,2438
34.12959,-114.31759,2439
34.12962,-114.31166,2440
34.12969,-114.31157,2441
34.13327,-114.31161,2442
34.13629,-114.31187,2443
34.13669,-114.31188,2444
34.13702,-114.31186,2445
34.13739,-114.31176,2446
34.13996,-114.31066,2447
34.14523,-114.30838,2448
34.14561,-114.30816,2449
34.14582,-114.308,2450
34.14603,-114.30776,2451
34.14622,-114.30741,2452
34.14634,-114.30709,2453
34.14639,-114.3067,2454
34.14641,-114.30373,2455
34.14646,-114.29937,2456
34.14653,-114.2987,2457
34.14664,-114.2981,2458
34.14678,-114.29745,2459
34.14716,-114.29647,2460
34.14767,-114.29527,2461
34.14821,-114.29403,2462
34.14877,-114.29279,2463
34.14928,-114.29154,2464
34.1498,-114.2903,2465
34.15025,-114.28921,2466
34.15024,-114.28913,2467
34.14938,-114.2886,2468
34.14831,-114.28793,2469
34.14641,-114.28674,2470
34.14457,-114.28563,2471
34.14457,-114.28562,2472
34.1443,-114.28546,2473
34.14345,-114.28489,2474
34.1425,-114.28429,2475
34.14152,-114.28369,2476
34.14053,-114.28309,2477
34.13958,-114.28253,2478
34.13709,-114.28111,2479
34.13591,-114.28067,2480
34.13406,-114.28022,2481
34.13264,-114.28,2482
34.12967,-114.27974,2483
34.10705,-114.27793,2484
34.09621,-114.27703,2485
34.09532,-114.27689,2486
34.09406,-114.2766,2487
34.09303,-114.27626,2488
34.09195,-114.27578,2489
34.09109,-114.27537,2490
34.0899,-114.27463,2491
34.08277,-114.26922,2492
34.07225,-114.26103,2493
34.07045,-114.25977,2494
34.069,-114.25896,2495
34.06757,-114.25832,2496
34.06599,-114.25781,2497
34.06452,-114.25758,2498
34.06265,-114.25754,2499
34.05826,-114.25768,2500
34.04884,-114.25807,2501
34.03445,-114.25859,2502
34.0334,-114.25855,2503
34.03226,-114.25838,2504
34.0312,-114.25795,2505
34.03006,-114.25733,2506
34.02007,-114.24987,2507
34.01629,-114.24717,2508
34.01211,-114.2439,2509
34.01157,-114.24363,2510
34.00963,-114.24319,2511
34.00896,-114.24288,2512
34.00836,-114.24243,2513
34.00771,-114.24172,2514
34.00718,-114.24092,2515
34.00209,-114.23207,2516
34.00132,-114.23086,2517
34.00075,-114.23023,2518
33.99941,-114.22916,2519
33.99892,-114.22867,2520
33.99841,-114.22805,2521
33.99788,-114.22713,2522
33.99746,-114.226,2523
33.99554,-114.21957,2524
33.99465,-114.21644,2525
33.99313,-114.21026,2526
33.99296,-114.20921,2527
33.99295,-114.2082,2528
33.99301,-114.20686,2529
33.99312,-114.20612,2530
33.9943,-114.20115,2531
33.99445,-114.20037,2532
33.99454,-114.19961,2533
33.99478,-114.19455,2534
33.99485,-114.19371,2535
33.99579,-114.18765,2536
33.9959,-114.18676,2537
33.99593,-114.186,2538
33.9959,-114.18521,2539
33.99491,-114.17531,2540
33.99454,-114.17057,2541
33.99447,-114.1685,2542
33.99447,-114.16685,2543
33.99478,-114.16173,2544
33.99484,-114.1604,2545
33.99485,-114.15862,2546
33.99468,-114.14699,2547
33.99471,-114.14471,2548
33.99469,-114.14362,2549
33.99422,-114.13739,2550
33.99408,-114.13615,2551
33.9933,-114.1308,2552
33.99318,-114.12997,2553
33.99314,-114.12904,2554
33.99371,-114.10658,2555
33.99394,-114.09744,2556
33.99393,-114.09614,2557
33.99382,-114.09452,2558
33.9936,-114.09311,2559
33.99126,-114.08101,2560
33.99111,-114.08034,2561
33.99088,-114.07963,2562
33.99058,-114.07887,2563
33.98507,-114.06792,2564
33.97922,-114.05619,2565
33.97618,-114.05006,2566
33.9747,-114.04709,2567
33.97433,-114.0464,2568
33.97375,-114.04553,2569
33.97292,-114.04461,2570
33.96717,-114.03854,2571
33.96066,-114.03167,2572
33.95676,-114.0276,2573
33.9499,-114.02041,2574
33.94594,-114.01622,2575
33.94514,-114.01545,2576
33.94437,-114.01481,2577
33.9399,-114.01135,2578
33.93843,-114.01027,2579
33.93674,-114.0092,2580
33.93491,-114.00783,2581
33.93373,-114.00692,2582
33.93225,-114.00579,2583
33.93055,-114.00448,2584
33.92737,-114.00194,2585
33.92553,-114.00034,2586
33.92194,-113.99758,2587
33.91488,-113.99222,2588
33.91368,-113.99124,2589
33.91304,-113.99058,2590
33.91259,-113.99002,2591
33.90481,-113.97921,2592
33.87991,-113.94453,2593
33.86415,-113.92265,2594
33.83759,-113.88574,2595
33.8283,-113.8728,2596
33.80184,-113.83608,2597
33.78875,-113.81797,2598
33.77191,-113.79465,2599
33.77084,-113.79338,2600
33.77002,-113.79256,2601
33.76907,-113.79168,2602
33.76837,-113.79093,2603
33.76674,-113.78901,2604
33.76397,-113.78595,2605
33.76248,-113.78397,2606
33.76177,-113.78315,2607
33.75587,-113.77645,2608
33.75313,-113.77337,2609
33.75271,-113.77276,2610
33.74816,-113.76406,2611
33.74728,-113.76234,2612
33.74677,-113.76111,2613
33.74637,-113.76,2614
33.74422,-113.75239,2615
33.74231,-113.74582,2616
33.74194,-113.74478,2617
33.73773,-113.7351,2618
33.7357,-113.73048,2619
33.73361,-113.72571,2620
33.72751,-113.71184,2621
33.72381,-113.70341,2622
33.72368,-113.70321,2623
33.72351,-113.7031,2624
33.7234,-113.70292,2625
33.7235,-113.70164,2626
33.72436,-113.69074,2627
33.72456,-113.68927,2628
33.72483,-113.68817,2629
33.72519,-113.68703,2630
33.72566,-113.68593,2631
33.72622,-113.68485,2632
33.72671,-113.68407,2633
33.72727,-113.68332,2634
33.72834,-113.68219,2635
33.72936,-113.68133,2636
33.73014,-113.6808,2637
33.73707,-113.67675,2638
33.73859,-113.67591,2639
33.74045,-113.67509,2640
33.74913,-113.67205,2641
33.75003,-113.6716,2642
33.75111,-113.67094,2643
33.75165,-113.67051,2644
33.75248,-113.66972,2645
33.75307,-113.66908,2646
33.7535,-113.66851,2647
33.75405,-113.66771,2648
33.75458,-113.66675,2649
33.75507,-113.66575,2650
33.75541,-113.66482,2651
33.75664,-113.66122,2652
33.75723,-113.65967,2653
33.75793,-113.65806,2654
33.75986,-113.65404,2655
33.76196,-113.6503,2656
33.76443,-113.64581,2657
33.77131,-113.63343,2658
33.77631,-113.62444,2659
33.77696,-113.62316,2660
33.77742,-113.62206,2661
33.77798,-113.62014,2662
33.77844,-113.61907,2663
33.77938,-113.61731,2664
33.78107,-113.61463,2665
33.78297,-113.61219,2666
33.78358,-113.61127,2667
33.78652,-113.60601,2668
33.78686,-113.60537,2669
33.78686,-113.60537,2670
33.79137,-113.59726,2671
33.79428,-113.59198,2672
33.79855,-113.58428,2673
33.80745,-113.5682,2674
33.81768,-113.54975,2675
33.81939,-113.54668,2676
33.82049,-113.5449,2677
33.82205,-113.54206,2678
33.82425,-113.5381,2679
33.82458,-113.53704,2680
33.82469,-113.53626,2681
33.82468,-113.53548,2682
33.82453,-113.53456,2683
33.82338,-113.53102,2684
33.82321,-113.53012,2685
33.8232,-113.52911,2686
33.82335,-113.52818,2687
33.82359,-113.52741,2688
33.83072,-113.50695,2689
33.83769,-113.48695,2690
33.89249,-113.32875,2691
33.93818,-113.19613,2692
33.93848,-113.19518,2693
33.93877,-113.19398,2694
33.94261,-113.17643,2695
33.94285,-113.1753,2696
33.94294,-113.1744,2697
33.94296,-113.17343,2698
33.94295,-113.16939,2699
33.94295,-113.16763,2700
33.94297,-113.16554,2701
33.94296,-113.15904,2702
33.94294,-113.15057,2703
33.94293,-113.14603,2704
33.94293,-113.14603,2705
33.94293,-113.14603,2706
33.94295,-113.14344,2707
33.94306,-113.1433,2708
33.94356,-113.1433,2709
33.94404,-113.14324,2710
33.94446,-113.14307,2711
33.94485,-113.14284,2712
33.94595,-113.14208,2713
33.94645,-113.14184,2714
33.94692,-113.14165,2715
33.94751,-113.14151,2716
33.948,-113.14146,2717
33.97041,-113.14139,2718
33.97189,-113.14135,2719
33.97417,-113.14118,2720
33.9751,-113.14104,2721
33.97692,-113.14066,2722
33.97785,-113.14043,2723
33.97885,-113.14013,2724
33.98024,-113.13966,2725
33.98182,-113.13902,2726
33.98348,-113.1382,2727
33.98516,-113.13725,2728
33.98634,-113.13649,2729
33.98759,-113.13558,2730
33.98866,-113.13474,2731
33.98865,-113.13473,2732
33.98952,-113.13401,2733
33.99057,-113.13303,2734
33.99143,-113.13217,2735
33.99235,-113.13118,2736
33.99338,-113.12995,2737
33.99437,-113.12872,2738
33.99937,-113.12245,2739
34.01324,-113.10503,2740
34.02926,-113.0849,2741
34.04013,-113.07125,2742
34.06721,-113.03742,2743
34.0803,-113.02078,2744
34.09274,-113.00533,2745
34.09361,-113.00431,2746
34.09483,-113.00301,2747
34.0962,-113.00168,2748
34.10161,-112.99719,2749
34.10384,-112.99531,2750
34.10453,-112.99463,2751
34.10547,-112.99357,2752
34.10613,-112.9927,2753
34.1068,-112.99169,2754
34.10755,-112.99036,2755
34.10806,-112.98928,2756
34.11632,-112.96857,2757
34.12297,-112.95177,2758
34.14619,-112.89307,2759
34.15605,-112.86825,2760
34.15797,-112.86337,2761
34.15882,-112.86121,2762
34.15898,-112.86079,2763
34.16017,-112.85784,2764
34.16167,-112.85407,2765
34.1621,-112.85291,2766
34.16226,-112.85243,2767
34.16227,-112.85243,2768
34.16242,-112.85189,2769
34.16258,-112.85109,2770
34.16267,-112.85036,2771
34.16295,-112.84718,2772
34.16307,-112.84585,2773
34.16308,-112.84549,2774
34.16305,-112.84519,2775
34.163,-112.84494,2776
34.16284,-112.84439,2777
34.16291,-112.84415,2778
34.1632,-112.84398,2779
34.16347,-112.84377,2780
34.16375,-112.84351,2781
34.1641,-112.84317,2782
34.16439,-112.84283,2783
34.16465,-112.84247,2784
34.16485,-112.84215,2785
34.165,-112.84184,2786
34.16515,-112.84149,2787
34.1653,-112.84106,2788
34.16573,-112.83939,2789
34.166,-112.8384,2790
34.16611,-112.83797,2791
34.16627,-112.83753,2792
34.16647,-112.83708,2793
34.16674,-112.83656,2794
34.16699,-112.83617,2795
34.16728,-112.8358,2796
34.16763,-112.83539,2797
34.16799,-112.83507,2798
34.16829,-112.83483,2799
34.16862,-112.83459,2800
34.16903,-112.83437,2801
34.16953,-112.83416,2802
34.17391,-112.83275,2803
34.1748,-112.83239,2804
34.17543,-112.83205,2805
34.17657,-112.83133,2806
34.17775,-112.8304,2807
34.18277,-112.82545,2808
34.18932,-112.81879,2809
34.20014,-112.80801,2810
34.20269,-112.80558,2811
34.20567,-112.8029,2812
34.20702,-112.8015,2813
34.20731,-112.80111,2814
34.20748,-112.80075,2815
34.20756,-112.8004,2816
34.20757,-112.80007,2817
34.20752,-112.79973,2818
34.20741,-112.79942,2819
34.20722,-112.79911,2820
34.20698,-112.79887,2821
34.20668,-112.79867,2822
34.20616,-112.79836,2823
34.20591,-112.79819,2824
34.20567,-112.79796,2825
34.20546,-112.79767,2826
34.20525,-112.79729,2827
34.20511,-112.79686,2828
34.20504,-112.79641,2829
34.20501,-112.79572,2830
34.20497,-112.7954,2831
34.20489,-112.79506,2832
34.20479,-112.79478,2833
34.20455,-112.79421,2834
34.20443,-112.7939,2835
34.20436,-112.79355,2836
34.20433,-112.79315,2837
34.20436,-112.79247,2838
34.20434,-112.792,2839
34.20427,-112.79163,2840
34.20396,-112.79054,2841
34.20369,-112.78957,2842
34.20358,-112.78917,2843
34.20344,-112.78873,2844
34.20337,-112.78827,2845
34.2034,-112.78782,2846
34.20351,-112.78743,2847
34.20365,-112.78717,2848
34.20382,-112.78695,2849
34.20407,-112.78673,2850
34.20478,-112.78623,2851
34.20505,-112.78591,2852
34.20529,-112.78547,2853
34.20569,-112.78452,2854
34.20578,-112.78422,2855
34.20581,-112.78393,2856
34.20581,-112.78366,2857
34.20577,-112.78339,2858
34.20568,-112.78315,2859
34.20558,-112.78294,2860
34.20546,-112.78275,2861
34.20526,-112.78255,2862
34.20513,-112.78245,2863
34.20485,-112.78234,2864
34.20458,-112.78229,2865
34.20427,-112.78231,2866
34.20352,-112.78252,2867
34.20318,-112.78255,2868
34.20278,-112.78252,2869
34.20211,-112.78236,2870
34.2018,-112.78219,2871
34.20158,-112.78203,2872
34.20133,-112.78179,2873
